strežba,5.07,cerklje na gorenjskem,1,dlje časa (občasno),dopoldan,začasno in občasno delo,Delo poteka v šanku na spodnji postaji gondole na Krvavec. Zaželene so izkušnje s strežbo. 
anketiranje,9,goriška,2,2 do 3 mesece,po dogovoru,začasno in občasno delo,"Terensko anketiranje po podjetjih oz. poslovnih subjektih. Pogoj sta starost nad 18 let in izkušnje, zaželen je lasten prenosnik. Uvajanje bo potekalo v Ljubljani, potni stroški za prihod na uvajanje bodo povrnjeni. Anketa traja 20 do 25 minut. Pošlji kratko prijavo z izkušnjami na e-naslov. "
anketiranje,9,"koper, izola piran",2,2 do 3 mesece,po dogovoru,začasno in občasno delo,"Terensko anketiranje po podjetjih oz. poslovnih subjektih. Pogoj sta starost nad 18 let in izkušnje, zaželen je lasten prenosnik. Uvajanje bo potekalo v Ljubljani, potni stroški za prihod na uvajanje bodo povrnjeni. Anketa traja 20 do 25 minut. Pošlji kratko prijavo z izkušnjami na e-naslov. "
anketiranje,9,celje in okolica,2,2 do 3 mesece,po dogovoru,začasno in občasno delo,"Terensko anketiranje po podjetjih oz. poslovnih subjektih. Pogoj sta starost nad 18 let in izkušnje, zaželen je lasten prenosnik. Uvajanje bo potekalo v Ljubljani, potni stroški za prihod na uvajanje bodo povrnjeni. Anketa traja 20 do 25 minut. Pošlji kratko prijavo z izkušnjami na e-naslov. "
anketiranje,9,maribor in okolica,2,2 do 3 mesece,po dogovoru,začasno in občasno delo,"Terensko anketiranje po podjetjih oz. poslovnih subjektih. Pogoj sta starost nad 18 let in izkušnje, zaželen je lasten prenosnik. Uvajanje bo potekalo v Ljubljani, potni stroški za prihod na uvajanje bodo povrnjeni. Anketa traja 20 do 25 minut. Pošlji kratko prijavo z izkušnjami na e-naslov. "
anketiranje,9,"domžale, kamnik in okolica",2,2 do 3 mesece,po dogovoru,začasno in občasno delo,"Terensko anketiranje po podjetjih oz. poslovnih subjektih. Pogoj sta starost nad 18 let in izkušnje, zaželen je lasten prenosnik. Uvajanje bo potekalo v Ljubljani, potni stroški za prihod na uvajanje bodo povrnjeni. Anketa traja 20 do 25 minut. Pošlji kratko prijavo z izkušnjami na e-naslov. "
anketiranje,9,ljubljana in okolica,2,2 do 3 mesece,po dogovoru,začasno in občasno delo,"Terensko anketiranje po podjetjih oz. poslovnih subjektih. Pogoj sta starost nad 18 let in izkušnje, zaželen je lasten prenosnik. Uvajanje bo potekalo v Ljubljani, potni stroški za prihod na uvajanje bodo povrnjeni. Anketa traja 20 do 25 minut. Pošlji kratko prijavo z izkušnjami na e-naslov. "
anketiranje,9,gorenjska,2,2 do 3 mesece,po dogovoru,začasno in občasno delo,"Terensko anketiranje po podjetjih oz. poslovnih subjektih. Pogoj sta starost nad 18 let in izkušnje, zaželen je lasten prenosnik. Uvajanje bo potekalo v Ljubljani, potni stroški za prihod na uvajanje bodo povrnjeni. Anketa traja 20 do 25 minut. Pošlji kratko prijavo z izkušnjami na e-naslov. "
strežba,5.00,hrastnik,1,dlje časa (občasno),popoldan,začasno in občasno delo,"Če želiš delati in lepo zaslužiti, si prijazna, komunikativna in resna oseba je to delo pravo zate. Izkušnje so zaželene, ne pa nujne. Delovni čas je po dogovoru. Za dodatne informacije jih pokliči ali jim piši na e-mail. "
inštrukcije,10.14,kranj,1,dlje časa (občasno),po dogovoru,začasno in občasno delo,Podjetje išče polnoletno osebo za poučevanje slovenskega jezika bosanskih in srbskih državljanov. Pogoji: izkušnje s področja poučevanja. 
delo s strankamidelo v kuhinji,4.73,ljubljana - šiška,5,dlje časa (občasno),izmensko,začasno in občasno delo,"Iščejo pridne, zanesljive, komunikativne in odgovorne osebe za delo v restavraciji s hitro prehrano (delo s strankami in v kuhinji). Delo v mladem kolektivu poteka med tednom in ob vikendih. Urna postavka je višja med prazniki ter v nočnem času. Prijave sprejemajo na telefon. "
fizična dela,4.65,trzin,1,dlje časa (občasno),dopoldan,začasno in občasno delo,"Pomoč pri demontaži in montaži elektro motorjev. Pogoja: starost nad 20 let in izpit B kategorije ter osnovno znanje dela z orodjem (izvijači, ključi) ipd. "
programiranje,7.00,ljubljana,1,dlje časa (občasno),dopoldan,začasno in občasno delo,"Podjetje, ki se ukvarja s centri vodenja in integracijo IS v elektroenergetiki, dolgoročno išče ambicioznega razvijalca/ko s pozitivnim pristopom do izzivov in željo po pridobivanju novih znanj na področju razvoja backend rešitev (integracijska vodila, persistent storage, spletne storitve, adapterji, čakalne vrste, gruče, itd. ). Pričakujejo izkušenje s programiranjem (najmanj leto ali dve, seveda lahko tudi več), poznavanje objektno orientiranih programskih jezikov pa predstavlja prednost. "
strežba,6.00,ivančna gorica,1,dlje časa (občasno),izmensko,začasno in občasno delo,"Potrebujejo polnoletno osebo za delo v strežbi.  Zaželene izkušnje.  Ugoden delovni čas, sobobota do 15. 00, nedelja in prazniki zaprto. Za več informacij o delu pokličite na telefon. "
delo v proizvodnji,5.24,grosuplje,5,dlje časa (občasno),izmensko,začasno in občasno delo,"Delo obsega različna pomožna dela pri izdelavi in odpremi pekovskih izdelkov (oblikovanje, zlaganje, pakiranje) ter čiščenju proizvodnih prostorov in opreme. Delo se lahko opravlja v izmenah, dopoldan, popoldan in delno v nočnem času (za nočno delo pogoj starost 18 let) , tudi ob vikendih.  Urna postavka se lahko glede na uspešnost dela poveča za do 20%. "
pomoč v trgovini,4.13,maribor,2,dlje časa (občasno),po dogovoru,začasno in občasno delo,"Pomoč pri prodaji modnih oblačil v butiku. Pričakujejo urejeno, komunikativno osebo, sposobno delati v timu. "
lažja fizična dela,5.50,ljubljana in okolica,2,dlje časa (občasno),dopoldan,začasno in občasno delo,Podjetje potrebuje osebe za pomoč pri montaži hladilne in ogrevalne tehnike ter strojnih inštalacij. Prednost kandidati elektro smeri izobraževanja. Prijavo in CV pošlji na e-naslov. 
računalniške storitve,5.07,ljubljana,1,dlje časa (občasno),dopoldan,začasno in občasno delo,"Podjetje išče osebo z osnovnim znanjem in izkušnjami pri nameščanju in odstranjevanju programske opreme, z odpravo napak na računalnikih, s poznavanjem Windows okolja (XP, 7, 8 in 10) ter s poznavanjem MS Office in z delovanjem mrež. "
pomoč v strežbi,5.07,hotel celjska koča,2,"dlje časa (občasno), po dogovoru in potrebi",med vikendom,začasno in občasno delo,"Podjetje potrebuje polnoletni, komunikativni in zanesljivi osebi za strežbo v prijetnem okolju. Dela se pretežno ob vikendih, po potrebi in dogovoru. Pogoj; lasten prevoz. Interesenti naj pokličejo ali pošljejo vlogo na kontakt podjetja. "
programiranje,PO DOGOVORU,maribor,1,dlje časa (občasno),dopoldan,začasno in občasno delo,"V podjetju iščejo novega člana/članico na področju programiranja spletnih, mobilnih in drugih zanimivih aplikacij. Ponujajo mentorstvo, super pisarno, dobro kavo in prijetno vzdušje. Če obvladaš programiranje, imaš pozitiven pristop ter se rad/a učiš in delaš v timu, bi radi slišali več o tebi. Možnost zaposlitve, plačilo po dogovoru. Prijave z izkušnjami sprejemajo na e-mail. "
montaža,4.22,grosuplje,1,cca2 meseca,dopoldan,začasno in občasno delo,"Iščejo polnoletno, zanesljivo osebo za pomoč pri montaži strojev v proizvodnji. Potrebne so ročne spretnosti in veselje do tehnike. Zaželena je izobrazba tehnične smeri in znanje branja načrtov. V kolikor se v opisu prepoznaš in bi se želel/a pridružiti njihovi ekipi, življenjepis in prijavo pošlji na e-naslov. "
strežba,10.00,maribor,1,dlje časa (občasno),po dogovoru,začasno in občasno delo,Strežba 2-3 x tedensko v nočnem lokalu v petek in soboto. 
strežba,4.65,kranj -  stražišče,2,dlje časa (občasno),izmensko,začasno in občasno delo,"Iščejo komunikativno, prijazno osebo, navajano dela v strežbi. Nudijo redno plačilo, plus dodatek na uspešnost. "
prodajatrženje,PO DOGOVORU (PROVIZIJA NA POGODBO),osrednja slovenija,3,dlje časa (občasno),po dogovoru,začasno in občasno delo,"Trženje telekomunikacijskih storitev na področju celotne Slovenije. Komunikativnost, ambicioznost, znanje s področja prodaje. Pogoj je starost nad 18 let. "
strežba,5.00,ljubljana- btc,2,dlje časa (občasno),med vikendom,začasno in občasno delo,"Športni lokal išče simpatično osebo z veseljem do dela v strežbi. Pogoji: starost nad 18 let. Izkušnje so zaželene, niso pa pogoj. Delo poteka po dogovoru. "
pomoč v strežbi,6.00,zg. pirniče,3,dlje časa (občasno),med vikendom,začasno in občasno delo,"Osebna urejenost, pozitiven odnos do dela, odgovornost do dela, sposodnost dela v skupini. Pogoj je starost nad 18 let. "
pomoč v kuhinji,6.00,zgornje pirniče,3,dlje časa (občasno),med vikendom,začasno in občasno delo,"Pomoč v kuhinji, pomivanje posode, priprava živil, pomožna dela v kuhinji, pospravljanje, čiščenje. Zaželene so izkušnje. Pozitiven odnos do dela. Pogoj je starost nad 18 let. "
strežba,6.50,ljubljana,2,po dogovoru,po dogovoru,začasno in občasno delo,"Iščejo zanesljivo osebo za delo v strežbi, izkušnje so obvezne. "
prevajanjepoučevanje,POUČEVANJE PO PROJEKTU,ljubljana - bizovik,1,po dogovoru,dopoldan,začasno in občasno delo,"Potrebujejo študenta/ko za prevajanje iz nemškega in v nemški jezik, občasno tudi poučevanje nemškega jezika zaposlenih: usmerjeno besedišče: transport, logistika in osnove na računovodskem področju. Poučevanje bi se izvajalo po predhodnem dogovoru za termine in teme. Prevajanje potrebujejo občasno. Prijavo s kratko predstavitvijo pošljite na e-mail. "
zahtevna administrativna dela,5.07,ljubljana,1,dlje časa (občasno),izmensko,začasno in občasno delo,"Te zanima dinamično delo iz sveta poslovne aviacije? Si natančen, iznajdljiv, odgovoren in rad delaš v timu? Kot “Travel Officer” boš skrbel za potovanja posadk, VIP poslovnih partnerjev in managementa. Ker letijo po vsem svetu, je delo izmensko, občasno tudi ob vikendih. Pogoj: odlično znanje angleščine in starost nad 23 let. Pošlji jim motivacijsko pismo in CV v angleščini in pripiši “TRAVEL”.  "
sobar/icačiščenje,5.20,kamnik,2,dlje časa (občasno) ,dopoldan,začasno in občasno delo,"Hostel (in prenočišča) iz Kamnika išče polnoletno osebo za urejanje sob (čiščenje sob, skrb za urejen videz sob) in pomoč pri pripravi zajtrkov. Delovnik je fleksibilen. Pogoji so zanesljivost, prizadevnost, samoiniciativnost in samostojnost pri delu. Izkušnje niso pogoj. Uvajalno obdobje, izobraževanje, ki je odvisno od posameznika, je plačano 4, 89 €/h bruto. "
inštrukcije,7.61,maribor,1,dlje časa ,po dogovoru,začasno in občasno delo,"Podjetje išče inštruktorja/ico SLOVENŠČINE. Nudijo prilagodljiv delovni čas, delo od doma in možnost brezplačnih izobraževanj. Prijave sprejemajo preko spletne strani navedene v podrobnostih oglasa. "
strežba hrane in pijače,6.00,ljubljana,2,dlje časa (občasno),po dogovoru,začasno in občasno delo,"Strežba hrane in pijače v umirjeni kavarni v centru Ljubljane. Izmenski delovni čas med tednom. Delo poteka tudi čez vikend, vendar le do 17:00 ure. Obvezne so izkušnje v strežbi. Poleg plačila zagotovimo tudi malico. Prijazno delovno okolje. Uniforma zagotovljena s strani podjetja. Kličite od pon - pet med 7:30 in 15:00 uro. "
delo v zdravstvu,4.13,sevnica,1,po dogovoru,po dogovoru,začasno in občasno delo,Zahtevana izobrazba: tehnik zdravstvene nege/srednja medicinska sestra
strežba,4.65,ptuj,1,"dlje časa (občasno), po potrebi in dogovoru",izmensko,začasno in občasno delo,"Za strežbo v prijetnem in urejenem dnevnem lokalu v centru Ptuja potrebujejo polnoletno, komunikativno, vestno in zanesljivo osebo. Lokal ob nedeljah in praznikih ne obratuje. Interesenti naj med 11. in 18. uro pokličejo na kontakt podjetja. "
strežba,5.00,stična,1,dlje časa (občasno),dopoldan,začasno in občasno delo,"Iščejo osebo za strežbo pijače v novejšem lokalu v dopoldanskem času in samo občasno - po potrebi med vikendom. Pogoji so starost nad 18 let, zaželene izkušnje, resnost, točnost, komunikativnost. "
strežba,5.00,koper,1,dlje časa (občasno),izmensko,začasno in občasno delo,Podjetje išče osebo za strežbo. Pogoj je starost nad 18 let. 
strežba,5.32,portorož,3,dlje časa (občasno),po dogovoru,začasno in občasno delo,Podjetje išče primerne osebe za gostinska dela v novem lokalu na portoroški plaži. 
pomoč v strežbi,4.50,lendava,1,dlje časa (občasno),po dogovoru,začasno in občasno delo,Iščejo osebo za pomoč v strežbi v baru. 
pomoč v trgovini,5.07,kranj - kokrica,1,dlje časa (občasno),po dogovoru,začasno in občasno delo,Trgovsko podjetje potrebuje polnoletno osebo za dela se na blagajni ali pa na oddelku pekovskih izdelkov. Nedeljsko delo je plačano 7 €/h bruto. 
delo na recepcijiportir,5.00,bled,1,dlje časa (občasno),po dogovoru,začasno in občasno delo,"Pomoč pri delu v hotelski recepciji, portir. "
strežba,6.30,domžale,2,"poletje 2019, lahko za dlje časa",po dogovoru,začasno in občasno delo,"V prijeteni kavarni iščejo osebe za strežbo pijač, tort in prigrizkov. Delovnik je po dogovoru. Pogoji: izkušnje v strežbi, prijaznost, urejenost, korektnost in odgovornost pri delu. "
pomoč v strežbi,4.13,zgornja kungota,2,po dogovoru,po dogovoru,začasno in občasno delo,"V gostisnkem lokalu potrebujejo osebo za pomoč v strežbi. Bruto urna postavka je od 4, 89 do 7 € - postavka plačana po prometu. Pripada vam tudi vsa napitnina. Z veseljem vas pričakuje njihov kolektiv. "
pomoč pri prodaji,4.48,ljubljana rudnik,2,dlje časa (občasno),izmensko,začasno in občasno delo,"Iščejo komunikativne, zanesljive osebe za pomoč pri prodaji modnih dodatkov. Pogoj je starost nad 18 let. Plačilo: 5, 30 €/h bruto, 5, 80 €/h bruto za delo ob nedeljah. "
strežba hrane in pijače,5.00,lenart,2,po dogovoru. ,po dogovoru,začasno in občasno delo,Potrebujejo dve osebi za pomoč v strežbi s hrane in pijače. Dela se po potrebi in dogovoru. Za vse informacije in prijave na delo pišite na e-mail ali pokličite po telefonu. 
strežba hrane in pijače,5.83,ljubljana center,1,dlje časa (občasno),po dogovoru,začasno in občasno delo,"Za samostojno delo v najboljšem pubu v Ljubljani iščejo dinamično osebo, ki jo veselijo craft piva in ima izkušnje z delom v strežbi. Nudijo stimulativno plačilo, obilo novih izkušenj in odlično referenco. Prijavo in CV pošlji na e-naslov. "
strežba,5.00,ivančna gorica,2,dlje časa (občasno),popoldan,začasno in občasno delo,Potrebujejo polnoletno osebo za delo v strežbi v dnevnem baru. Delo v popoldanskem času in za vikend. Redno plačilo in odličen tim. 
strežba hrane in pijače,5.00,ljubljana ,2,dlje časa (občasno),izmensko,začasno in občasno delo,Strežba hrane in pijače v prijetnem vzdušju. Zaželene so izkušnje s tovrstnim delom. 
pomoč pri prodaji,4.65,ljubljana,5,po dogovoru,izmensko,začasno in občasno delo,"Podjetje išče več oseb za delo v športni trgovini. Če je šport del tvojega življenja, si energičen/na, uživaš v skupinskem delu in rad/a delaš z ljudmi, tvoje prednosti pa so prijaznost, pozitivna naravnanost in si pripravljen/a pomagati, pošlji prijavo na e-mail s pripisom- študentsko delo v Ljubljani (BTC) in napiši s katerimi športi se ukvarjaš. Možnost kasnejše redne zaposlitve. "
pomoč pri prodaji,5.07,ljubljana city park,5,dlje časa (občasno),izmensko,začasno in občasno delo,"Potrebujejo večje število študentov, za pomoč pri prodaji v trgovini z obutvijo. Možnost kasnejše redne zaposlitve. "
strežba,5.50,brezovica pri ljubljani,4,dlje časa (občasno),izmensko,začasno in občasno delo,Podjetje išče več oseb za strežbo. Poleg urne postavke plačajo tudi prevoz. Izkušnje so zaželene niso pa pogoj. Pogoj je starost nad 18 let. 
administrativna dela,4.50,ljubljana,1,dlje časa (občasno),po dogovoru,začasno in občasno delo,"Podjetje išče osebo za pomoč v oddelku financ. Želijo si organizirano osebo z izkušnjami v administraciji, s sposobnostjo delovanja v timu. Za delo je potreben multi-tasking, dobra komunikacija, natančnost, znanje angleščine, poznavanje MS Office in kakovost. Prednost imajo kandidati zaključnih letnikov ekonomije. Prijave na mail s pripisom Honorarno delo/študent pomoč v oddelku financ. "
delo v pekarnipicopek,5.07,ljubljana zaloška,1,dlje časa (občasno),dopoldan,začasno in občasno delo,Podjetje išče zanesljive osebo za pomoč pri pečenju pic in drugih pekovskih izdelkov. Izkušnje niso potrebne. Ob nedeljah in praznikih je urna postavka 8 € bruto. Pričetek dela takoj. 
prodajadelo v trafiki,5.00,ljubljana - moste,1,dlje časa (občasno),popoldan,začasno in občasno delo,"Potrebujejo polnoletno osebo za delo v trafiki, delo s strankami in gotovino. Pogoji: prijaznost, natančnost, odgovornost in zanesljivost. "
strežba,4.13,ptuj,2,dlje časa (občasno),po dogovoru,začasno in občasno delo,"Podjetje potrebuje polnoletni, komunikativni osebi za občasno pomoč v strežbi v na novo odprtem lokalu s hitro prehrano v centru Ptuja. Okrepčevalnica je čez teden odprta od 7. do 23. ure, v petek in soboto do 4. ure zjutraj. Dela se po potrebi in dogovoru. Ob urni postavki obljubljajo tudi stimulacijo. Za prijavo pokličite na kontaktno številko. "
asistent,5.92,ljubljana,1,dlje časa (občasno),popoldan,začasno in občasno delo,Zasebna zobna ordinacija išče asistenta/ko zobozdravniku. Pogoj: študentje dentalne medicine ali medicinske fakultete. 
strokovno delologoped,4.13,ljubljana,1,dlje časa (občasno),dopoldan,začasno in občasno delo,"Društvo išče študenta/ko višjih letnikov študija logopedije za delo z uporabniki s poškodbo glave, s pridobljenimi motnjami govora. . . Prijave pošljite na mail. "
strežba,4.48,sv. jurij ob ščavnici,1,dlje časa (občasno),med vikendom,začasno in občasno delo,"Podjetje potrebuje prijazno, urejeno in delavno osebo za delo v baru. Izkušnje niso obvezne. Plačilo je odvisno od pridnosti in prometa, od 5, 30 do 6, 70 €/h bruto. Začetek dela je takoj.  "
pomoč v kuhinji,4.50,maribor,2,dlje časa (občasno),izmensko,začasno in občasno delo,"Podjetje potrebuje dve osebi za pomoč v kuhinji. Delovnik je med 9. 00 in 22. 00, po potrebi in dogovoru. "
pomočnik vzgojiteljice/vzgojitelja,4.23,logatec,1,dlje časa (občasno),dopoldan,začasno in občasno delo,Vrtec išče kandidata za občasno pomoč v skupini. Pogoj: starost nad 18 let. 
čiščenje,4.23,logatec,1,dlje časa (občasno),popoldan,začasno in občasno delo,Vrtec išče kandidata za občasno pomoč pri čiščenju prostorov vrtca. Pogoj: starost nad 18 let. 
delo v kuhinji,4.23,logatec,1,dlje časa (občasno),dopoldan,začasno in občasno delo,Vrtec išče kandidate za občasno pomoč v kuhinji. Pogoj: starost nad 18 let. 
strežba,5.50,ljubljana,1,dlje časa (občasno),po dogovoru,začasno in občasno delo,Iščejo simpatično in komunikativno osebo za delo v prijetnem lokalu in ambientu. Zaželene izkušnje v strežbi. Pogoj je starost nad 18 let. 
strežba,5.00,ljubljana,4,dlje časa (občasno) ,po dogovoru,začasno in občasno delo,"Za vse, ki želite delati v prijetnem, sproščenem okolju z mlado in zabavno ekipo, ste nasmejani, vestni in imate veselje do dela in pridobivanja izkušenj. So kavarna z mini golf igriščem praktično v centru Ljubljane ( 5 min peš ), a vseeno v objemu narave v parku te z veseljem pričakujejo na razgovoru. Če imaš izkušnje še toliko bolje, če jih ni se jih pa dobi ;-) . "
administrativna dela,4.65,radenci,1,dlje časa (občasno),dopoldan,začasno in občasno delo,"Kopiranje, plotanje, zlaganje načrtov , urejanje dokumentacije. . . "
strežba,5.00,braslovče,1,dlje časa (občasno),po dogovoru,začasno in občasno delo,Iščejo osebo za pomoč v strežbi pijače. Lokal je nov in ambient prijeten. Ob osnovnem plačilu tudi stimulacijo. 
pomoč v strežbi,5.50,koper,2,dlje časa (občasno) ali po dogovoru,po dogovoru,začasno in občasno delo,"V baru z mladim kolektivom iščejo zanesljivi/a in pridni/a študentki/študenta za delo v strežbi. Zaželene so izkušnje. Pogoj je veselje do dela z ljudmi, odgovornost in komunikativnost ter starost nad 18 let. "
pomoč v kuhinjipomivalec,5.00,ljubljana rudnik,2,dlje časa (občasno),izmensko,začasno in občasno delo,Potrebujejo kandidata za pomoč v kuhinji (pomivanje posode). Izkušnje niso potrebne. 
projektiranje,5.49,ptuj,1,"dlje časa (občasno), po dogovoru in potrebi",dopoldan,začasno in občasno delo,"Podjetje potrebuje polnoletno in odgovorno osebo za pomoč pri risanju načrtov nizkih gradenj (kanalizacija, ceste, ipd. ). Delo poteka v dopoldanskem času, po dogovoru in potrebi. Interesenti naj pokličejo ali pošljejo vlogo na kontakt podjetja. "
strežba,PO DOGOVORU,kranj,5,dlje časa (občasno),po dogovoru,začasno in občasno delo,"Podjetje išče osebe za pomoč v šanku, priprava toplih in hladnih napitkov, priprava prigrizkov, čiščenje posode. Stimulativno plačilo glede na promet. "
strežba hrane in pijačepriprava hrane,5.00,sevnica,1,dlje časa (občasno),med vikendom,začasno in občasno delo,"Delo obsega prodajo in pripravo hitro pripravljenih jedi (hamburger, hot dog, pomfri, itd. ), delo z blagajno in čiščenje po končanem delu. Zaželene so izkušnje z delom s strankami, komunikativnost in smisel za čistočo. Delo poteka večinoma v popoldanskem času. Nagrada za delovno uspešnost. "
pomoč v kuhinjipomivalec,4.13,domžale - okolica,1,dlje časa (občasno),dopoldan,začasno in občasno delo,"Delo se opravlja v razdelilni kuhinji. Razdeljevanje obrokov, pospravljanje in pomivanje posode ter skrb za red in čistočo v kuhinji. "
pomoč v strežbi,4.20,žalec,1,dlje časa (občasno),popoldan,začasno in občasno delo,Iščejo študenta/ko za pomoč v strežbi v popoldanskem času od 15:00 do 18:00 ure. 
pomoč v trgovini,5.15,radomlje,2,dlje časa (občasno),izmensko,začasno in občasno delo,"Pogoji za delo: vestnost, natančnost, poštenost, prijaznost, "
pomoč v kuhinji,4.13,kamnik,3,dlje časa (občasno),dopoldan,začasno in občasno delo,Vrtec išče osebe za pomoč v kuhinji. Delo poteka tako na sedežu uprave kot na enotah vrtca po občini Kamnik. 
knjigovodska dela,5.00,ljubljana,1,dlje časa (občasno),po dogovoru,začasno in občasno delo,"Iščejo študenta/tko računovodske smeri višjih letnikov za vnos računovodskih podatkov. Delo poteka enkrat do dvakrat tedensko, po potrebi. Potrebna je natančnost in izkazan interes, zaželjene izkušnje (program VASCO), deset prstno slepo tipkanje, znanje Excela in Worda, znanje angleščine, lahko tudi ruščine. Kasneje možna redna zaposlitev. "
pomoč v trgovinipriprava hrane,4.80,ljubljana center,3,dlje časa (občasno),izmensko,začasno in občasno delo,"Te veseli delo z ljudmi in uživaš pri pripravi hrane? Želiš delati v uspešnem in motiviranem timu in prijetnem okolju? Pričakujejo polnoletnost, prijaznost in komunikativnost, veselje za delo s strankami, prodajno naravnanost, smisel za red in čistočo, urejenost, natančnost in odgovornost. "
pomoč pri prodaji,4.65,kranj,1,dlje časa (občasno),izmensko,začasno in občasno delo,"Pomoč v trgovini z otroško opremo in igračami. Izkušnje so zaželene, niso pa pogoj. Delo bo potekalo nekajkrat na teden v popoldanskem času. S kandidatom/ko si želijo daljšega sodelovanja, po potrebi in dogovoru.  "
reševalec/ka iz vode,PO DOGOVORU,maribor,1,dlje časa (občasno),po dogovoru,začasno in občasno delo,Reševalec/ka iz vode z veljavno licenco. 
pomoč v strežbi,4.50,maribor,3,dlje časa (občasno),izmensko,začasno in občasno delo,"V dimanično ekipo vabijo študente/ke z izkušnjami v gostinstvu. Če imaš izkušnje, si odgovoren/a, samoiniciativen/a, kreativen/a, komunikativen/a, potem si prav ti pravi/a za njihovo ekipo, kjer nikoli ni dolgčas. "
administrativna dela,4.65,ljubljana,1,dlje časa (občasno),dopoldan,začasno in občasno delo,Splošna administrativna dela in obračun gradbenih del. Prednost imajo študentje/ ke gradbene stroke. Pogoj: poznavanje okolja MS Office. Prijave sprejemajo po elektronski pošti. 
strežba hrane in pijače,5.50,ljubljana rudnik,3,dlje časa (občasno),izmensko,začasno in občasno delo,Strežba hrane in pijače v prijetni mehiški restavraciji v trgovskem centru. Dela se samo do 21 ure zvečer in ob nedeljah do 15 ure. Prazniki pa so prosti. 
strežba hrane in pijače,5.50,žirovnica,2,dlje časa (občasno),dopoldan,začasno in občasno delo,"Strežba v piceriji. Zaželene izkušnje, vestnost in urejenost. "
delo v rent a car agenciji,4.65,ljubljana in okolica,5,po dogovoru,izmensko,začasno in občasno delo,"Rent-a-car podjetje vabi v kolektiv referenta za izdajo in sprejem vozil. . Pogoji: vozniško dovoljenje B-kategorije, odlično znanje angleškega jezika, starost 23 let ali več, urejenost, profesionalnost. Pričetek dela takoj. "
vaditeljtrener/ka,9.00,brezovica,1,dlje časa (občasno),popoldan,začasno in občasno delo,"Potrebujejo osebo z znanjem karateja ter dela z otroki. Urna postavka je od 10, 65 do 14, 20 € bruto (9 do 12 € neto), odvisno od znanja. Prijave sprejemajo na elektronski naslov ali preko telefona. "
pomoč pri prodaji,4.22,koper,1,dlje časa (občasno),po dogovoru,začasno in občasno delo,"Podjetje išče študente za pomoč pri prodaji. Delo ni vezano na delo na blagajni. Iščejo kandidate za delo tudi med študijskim letom. Če te zanima delo v dinamičnem okolju pošlji prijavo na e-naslov, obvezno s pripisom: Za Zaro Koper in svojo telefonsko številko. "
prodajadelo v trafiki,4.13,litija,1,dlje časa (občasno),popoldan,začasno in občasno delo,"Iščejo osebo za delo v trafiki na železniški postaji. Delo zajema prodajo, popis blaga, naročanje blaga, inventuro. Za prijavo pokliči. "
izdelava in urejanje www strani,"PO DOGOVORU, PROJEKTNO ALI PO URNI POSTAVKI","ljubljana, vič",2,dlje časa (občasno),po dogovoru,začasno in občasno delo,"Iščejo nove moči - študenta/ko za programiranje spletnih projektov, izdelavo strani v WordPressu in/ali Magento, Zahtevana znanja: HTML in CSS, JavaScript/jQuery, PHP, podatkovne baze MySQL, občutek za grafično oblikovanje. Obvezne izkušnje s podobnimi projekti. Prijave z opisom realiziranih projektov pošljite na e-mail. "
pomoč v strežbi,5.50,na terenu,5,dlje časa (občasno),po dogovoru,začasno in občasno delo,"Pri strežbi na dogodkih iščejo prijetne, delavne in komunikativne študente višjih letnikov ustrezne izobrazbe, ki si želijo novih izzivov in izkušenj kreativnega delavnega okolja. Postani del ekipe, ki jo sestavlja mlad in nadobuden kolektiv. Vedno cenijo pridne in delavne študente, ki jim dajejo možnost boljšega zaslužka. "
pomoč v kuhinji,5.50,ljubljana,1,dlje časa (občasno),izmensko,začasno in občasno delo,Za pomoč v kuhinji in pomivanje posode potrebujejo resnega študenta/ko. 
administrativna dela,4.50,ljubljana - bežigrad,1,dlje časa (občasno),po dogovoru,začasno in občasno delo,"Iščejo študenta/ko za pomoč pri delu v znani spletni trgovini. Delo obsega večinoma podporo strankam (prejemanje klicev, odgovarjanje na emaile, chat. . . ), delo na socialnih medijih, občasno pomoč pri dobavi, komunikacijo z dostavnimi službami, sodelovanje pri izboru artiklov, pakiranje. . . Obvezno odlično poznavanje (C1 ali več) hrvaškega in slovenskega jezika - se preverja na razgovoru. Vikendi so prosti. "
delo s strankami,4.22,ljubljana,1,dlje časa (občasno),izmensko,začasno in občasno delo,"Gre za delo v trgovini s športnimi oblačili (prodaja, svetovanje, delo s strankami). Iščejo komunikativne, odgovorne, zanesljive študente. Delo poteka tudi med vikendi. Za prijavo pokliči ali pošlji kratek CV na e-mail, pomoč v trgovini. "
delo na bencinskem servisu,4.50,ljubljana moste,1,dlje časa (občasno),izmensko,začasno in občasno delo,"Če si želite delati v pozitivnem kolektivu, ste polnoletni, motivirani, vesele narave in bi vas veselilo delo s strankami, ki je vedno zanimivo in raznoliko, jih pokličite ali napišite e-mail, da se dogovorite za razgovor. Ne bo vam žal. . "
delo v proizvodnji,4.22,metlika,2,dlje časa (občasno),dopoldan,začasno in občasno delo,Za delo v proizvodnji in montažo na terenu potrebujejo dve osebi. 
delo v kuhinji,8.00,kranjska gora,1,od 20. 12. 2019,po dogovoru,začasno in občasno delo,Možnost namestitve. 
